,response
81943,0
52113,0
379563,1
195622,0
67972,0
314805,0
360230,0
93115,0
95572,0
125918,0
71153,0
359212,1
112514,0
46451,0
367612,0
187110,0
79624,0
302559,0
187621,0
328445,0
328470,0
170294,0
64600,1
295676,0
326389,0
305311,0
123385,0
39713,0
192166,0
314714,0
100574,1
148864,0
24150,0
367064,0
307598,0
58174,0
105842,0
353239,0
335819,1
60864,0
350326,0
123231,0
298368,0
31152,0
294129,1
9774,1
310918,0
357688,0
324293,1
314258,0
12942,0
235927,0
173167,0
18681,0
220523,0
61968,0
282002,0
7558,0
256262,0
340176,1
239543,0
323318,1
309953,0
88109,0
223268,0
379424,0
207169,1
294484,0
129029,1
235126,0
53964,1
244828,1
296634,0
283317,0
208189,0
246726,0
44382,0
78510,1
367979,0
142982,0
131032,0
203087,0
271161,0
40713,0
266307,0
361901,0
4135,1
76025,0
267135,0
182796,0
246422,0
352044,0
339783,1
65968,1
196386,1
369917,0
211203,0
136969,0
228713,0
46259,0
1142,0
6429,0
147923,0
55708,0
234141,1
290439,0
125571,0
189655,0
247690,0
209300,0
274394,0
214162,0
69407,0
355602,0
299648,0
40151,0
338177,0
281260,0
123759,1
323464,0
347974,0
183310,0
255344,0
134709,0
254071,0
352568,1
275308,0
300553,0
259798,0
341622,0
309148,0
321103,0
48272,1
262359,0
74420,1
263484,0
129837,0
145940,1
304739,0
303510,0
249776,0
73202,0
323386,0
303670,0
224756,0
139978,0
71204,1
208119,0
42883,1
157560,0
354687,0
131956,1
99649,0
6944,0
341635,0
379674,0
94254,0
199464,0
156514,0
163847,0
263763,0
312354,0
166180,0
170483,1
36230,0
44044,0
22353,0
271395,0
306065,0
361225,0
93432,0
378545,0
61557,0
332262,0
103182,0
20224,0
136295,0
149252,0
199888,0
200069,0
169904,0
368234,1
147353,1
312078,0
302311,0
175234,0
143356,0
41682,0
2712,0
16523,0
147894,0
135824,0
194060,0
289071,0
166502,1
366742,0
160421,0
119673,0
4236,0
191161,0
195172,1
151957,1
53498,0
160520,0
194593,0
274612,0
336574,0
294223,0
158356,0
250083,0
311290,0
299005,0
11056,0
44815,0
189282,0
109322,0
371727,0
205992,0
256624,0
355272,1
136916,0
256969,0
265898,0
64136,0
34181,0
299427,0
51896,1
6646,0
233887,0
139763,0
78961,0
275559,0
139622,0
18758,0
189598,0
114475,1
168654,0
373455,0
130261,0
7541,0
112265,0
6119,0
26397,0
301869,0
200124,0
94706,0
310520,0
338299,0
316555,0
140934,0
155248,0
11163,1
6284,0
15299,0
178326,0
258026,1
216095,1
133321,0
263637,0
280284,0
264036,0
300813,0
143628,0
148977,0
215831,0
218473,0
185565,0
206386,0
220901,0
161107,0
216395,0
102263,1
233532,0
282355,0
218761,0
190419,0
4350,0
180411,0
100116,0
123025,0
114609,0
34258,1
149308,0
124373,0
27700,0
105974,0
255166,0
133258,0
225256,0
287799,0
120724,0
77220,0
11216,0
279931,0
143952,0
360257,1
263502,0
89946,0
273376,0
117142,0
27307,0
8429,0
185326,0
176095,0
109232,0
108773,0
1492,0
280240,0
282312,0
314276,0
66393,0
19979,0
256493,0
68193,0
205875,0
2318,0
213740,0
112770,0
276600,0
53725,0
343541,0
269647,0
75234,0
212708,0
121779,0
323895,0
118052,0
27076,0
24957,0
83577,0
114339,0
112555,0
40793,0
93315,0
260063,0
281127,1
263053,0
248703,0
83994,0
288605,0
353934,0
124064,0
139241,1
54020,0
323615,0
43159,0
377044,0
365408,0
219645,0
324450,0
303379,1
258666,1
15548,1
315773,0
14161,0
236650,0
115135,0
110829,0
373531,0
311258,1
247204,0
8300,0
117807,0
201458,1
238540,0
253654,0
184035,1
361939,0
27951,1
257048,0
231590,0
243668,0
35805,0
295272,0
219448,0
108978,0
93027,0
200819,0
187354,0
45964,0
19742,0
301794,1
67246,1
166186,0
181933,0
64862,0
260281,0
254198,1
19231,0
23785,0
314734,0
250612,0
57265,0
20291,0
371610,0
117834,1
216959,0
220666,0
316195,0
308857,0
192932,0
85967,0
112723,0
103124,0
283998,0
237720,1
19575,0
68113,0
97841,0
279263,0
18837,1
328663,1
276298,0
265041,0
332110,0
70571,0
371719,0
230051,0
73891,0
226511,1
169801,1
318136,0
140971,0
60502,0
1107,0
101803,0
171681,0
10544,0
173992,0
368601,1
160326,0
353796,0
291873,0
150739,0
217479,0
166575,0
206249,0
66983,0
176663,0
251163,0
134154,0
95521,0
46593,0
258463,0
370006,0
359935,0
159913,0
170385,0
66611,0
121253,0
42748,1
287108,0
94081,0
43440,0
38742,0
377882,0
221436,0
273457,0
358942,0
158330,0
55220,0
201882,0
340323,0
267293,0
175344,1
111822,0
63297,0
347180,0
232794,0
343315,0
346841,0
11175,0
272451,0
126306,0
191833,0
227605,0
85598,0
68275,0
168437,1
251351,1
89096,0
177525,1
233693,0
122718,0
36989,0
1258,0
248158,0
380383,0
17574,0
355973,0
309123,0
292263,0
7576,0
72721,0
132255,0
348761,0
1282,0
371736,0
310358,0
111890,0
329547,0
92556,0
38670,0
249876,0
283576,0
238319,0
319672,0
76611,0
313626,1
251504,0
46315,0
294171,0
18757,0
338417,0
155272,0
372329,0
172225,0
147231,0
254,0
265766,0
185646,0
5336,0
103263,0
369972,0
53692,0
84157,1
185181,1
226043,0
220521,0
219599,0
33695,0
348750,1
235214,0
344068,0
164178,0
243002,0
93756,0
321800,0
20807,0
284800,0
91675,1
251495,0
362471,0
210065,0
48060,1
136033,0
97970,0
257264,0
56106,0
206510,0
24699,0
161906,0
303592,0
27860,0
196081,0
141627,0
42590,0
317482,0
274452,0
142911,0
192133,0
124371,0
211955,0
369111,1
32717,0
56866,0
356700,0
9116,0
275675,0
140512,0
171455,0
243706,0
56387,0
114095,0
331572,1
366710,0
340494,0
271917,1
100839,0
52919,0
217644,0
326820,0
72386,0
52367,0
125346,0
196892,0
369309,0
285817,0
359388,0
367060,0
195758,0
158411,0
283038,1
216988,0
17894,0
262294,0
195691,0
31916,0
46027,0
340632,0
367817,0
131038,0
346309,0
217012,0
99705,0
149627,0
280295,0
320499,0
165250,0
253784,0
66791,0
115850,0
305918,0
193589,0
204210,0
337606,1
68801,0
88252,0
256801,0
121604,0
195874,0
192371,0
313632,0
60820,1
234139,0
288510,0
263260,0
317029,0
50730,0
238232,0
351810,0
244982,0
328287,0
363597,0
341569,0
369243,0
77092,0
198798,0
24057,0
248338,0
337097,0
262178,0
62780,0
167755,0
60922,0
121459,0
15059,0
35243,0
163578,0
319063,0
186506,0
58974,0
333271,0
275882,0
1225,0
111159,0
254506,0
28445,0
145974,0
327698,0
361376,0
216682,0
274304,0
114627,0
365934,0
331756,0
124402,0
182512,0
110251,1
255431,0
57926,0
379878,0
136189,0
183699,0
282624,1
370904,0
244400,0
94771,1
350272,0
299079,0
291375,0
9517,0
324751,0
300921,0
316938,0
45440,0
19462,0
134965,0
264926,0
318728,0
189945,0
326184,0
8469,0
310916,0
150630,1
278183,1
19514,0
217314,0
193412,1
221620,0
143146,0
162190,0
136786,0
231277,0
207472,0
139515,0
347674,0
36742,0
38144,0
294714,0
212779,0
160605,0
169392,0
51976,0
113464,0
138766,0
336653,0
329759,0
27732,0
119923,0
237058,0
246448,0
37181,0
320282,0
79818,0
360363,0
316605,0
227779,0
355641,0
234378,1
124487,0
136459,0
56873,0
118331,0
273935,0
129826,0
256789,0
66826,0
351161,1
199105,0
376687,0
74163,1
225904,0
374241,0
372613,0
7764,0
9133,0
98251,0
152034,0
246387,0
321688,0
46829,0
98002,0
350207,0
299601,0
299842,0
257786,0
57791,0
86538,0
201848,0
70117,0
113640,0
292389,0
210447,0
275800,0
248859,0
154910,0
176603,0
302277,0
311873,0
366612,1
35966,0
231636,0
47725,0
106468,0
197136,0
175365,1
360914,0
112223,0
165114,0
48231,0
23549,0
333118,0
38326,0
144090,0
77114,0
290510,0
190194,0
212906,0
51035,0
216181,0
167634,0
253457,0
358639,0
259262,0
351166,0
194195,0
37987,0
96638,0
96309,0
261607,0
13358,0
58889,1
31051,0
201523,0
267411,0
1573,0
10,1
211071,0
21274,0
23664,0
22926,0
71774,0
116825,0
318970,0
203114,0
331499,0
235333,1
293636,0
29566,0
359225,0
294389,0
10298,0
275468,0
215320,0
356184,0
88801,0
260273,0
251629,0
305902,0
323315,1
304589,0
298945,0
121028,0
84777,1
173399,0
276244,0
358128,0
283238,1
318961,0
167251,0
311451,1
248393,0
170034,1
253797,0
183283,0
298365,0
119554,0
154020,1
15251,0
211299,0
251582,0
322251,0
57502,1
222487,0
199471,0
36317,0
86926,0
237238,0
43719,0
96753,0
92818,0
242238,0
309412,0
289423,0
106671,0
85927,0
254479,0
218382,0
301282,0
8510,0
193760,0
363221,0
372664,1
369070,0
265992,0
191738,0
260580,0
291739,0
248558,0
328127,0
186242,0
18784,0
108333,0
347985,0
254714,0
208295,0
102939,0
192090,0
94792,0
65798,0
44959,0
149482,0
349238,0
135661,0
179330,0
379805,0
3649,0
322854,0
371510,1
146623,0
12328,0
126839,0
54107,0
166513,0
236088,1
129699,0
326809,0
293232,1
80418,0
204842,1
102645,0
164698,0
303885,0
321676,0
96944,0
218672,0
272727,0
286270,0
250394,0
155362,1
11394,0
179659,0
283733,0
163102,0
129777,0
136875,0
282120,1
290803,0
362316,0
319482,0
353122,0
71386,0
68597,0
118302,0
281483,0
116248,0
13160,0
14723,0
5448,0
190354,0
226383,0
260815,1
173383,0
48985,0
149256,0
194186,0
45243,0
138084,0
6791,0
275499,0
115534,0
86348,0
266679,0
374699,0
316427,1
153867,0
366438,0
325204,0
183505,0
310603,0
364025,0
330093,0
89448,0
166480,0
12062,0
351078,0
335944,0
80478,0
170436,0
181502,0
292801,0
266720,0
189555,0
54362,0
232208,0
91646,0
247039,1
67289,0
36444,0
66211,0
319749,0
74599,0
232470,0
166611,0
6562,0
261164,1
293043,0
103743,0
16055,0
181834,0
99050,1
88272,0
10802,0
379729,0
5004,0
84130,0
229855,0
217378,0
236651,0
59454,0
54786,1
248943,0
249092,0
245418,0
200177,0
284062,0
196895,0
245593,0
131958,0
136017,0
96735,0
187332,0
128036,0
146804,0
316727,0
44416,1
218997,0
205214,0
188878,0
71081,0
8757,0
262562,0
253152,0
130557,0
16872,0
158960,0
343318,0
83222,0
7230,0
374885,0
47057,0
181227,0
297611,0
1003,0
301116,0
33509,0
247389,0
286824,0
78592,0
221230,0
335968,0
154490,0
143720,0
126949,0
370456,0
135504,0
196809,0
362899,0
338794,0
198607,0
359412,0
223754,0
304314,0
7618,0
256645,0
46489,1
231329,0
241117,0
145986,1
361633,0
42994,0
370506,0
147541,1
227426,0
242233,0
139001,1
163975,0
315017,0
135169,0
367457,0
37474,0
151142,0
155609,0
112174,0
250174,1
95124,0
38252,0
346772,0
143622,0
203595,0
300956,1
19102,0
88309,0
150956,0
341444,0
254482,0
227517,0
288937,0
205888,0
305361,0
168515,0
275636,0
214956,0
268497,0
92592,0
49364,0
148538,0
115719,0
53821,0
270824,0
357760,0
338133,0
224580,0
40118,0
120456,1
357224,0
336730,0
161114,0
157660,0
377406,0
272746,0
201390,0
250632,0
199740,0
16642,0
165896,0
291950,0
321822,0
329475,0
14994,0
248754,0
1874,0
280093,0
316447,0
340310,0
310000,0
251299,0
332620,0
376475,0
244741,0
91897,0
62088,0
127716,0
189606,0
189644,0
284357,0
265792,0
198682,0
351797,0
122935,0
305159,0
119023,0
279369,0
32994,0
153883,0
312158,0
16082,0
285131,0
87897,0
349094,0
237191,0
4243,0
23289,0
17881,0
85800,0
184932,0
229925,0
7037,0
179938,0
223689,0
227665,0
282973,0
200318,0
257026,1
216805,0
114353,0
44524,0
294393,0
84276,0
114341,1
308771,0
213710,1
335662,0
125827,0
5458,0
92461,0
184529,0
46518,0
34298,0
297844,0
170714,0
233811,0
216198,0
149213,0
349123,0
79598,0
257941,0
253115,0
283023,0
285552,0
369025,1
318201,0
252937,0
109115,0
71286,0
157005,0
261931,0
217581,0
79311,0
181276,0
5432,1
128634,0
327056,0
16191,0
87234,0
125669,0
286606,0
30622,0
150686,0
370175,0
240361,0
287165,0
268044,0
607,0
40869,0
220654,0
48204,0
58566,0
17754,0
365558,0
59099,1
184012,0
130241,0
68229,1
117924,0
73120,0
21931,0
255560,0
62128,0
100290,0
326313,0
213771,0
358781,0
135400,0
197398,0
360784,0
10054,0
118132,0
185753,0
308936,0
213285,0
103239,0
333528,0
154542,0
98934,0
274683,1
316084,1
144206,1
373583,0
276998,0
9852,0
134063,0
214740,0
126542,0
269313,0
309236,0
283181,0
210912,0
197544,0
272125,0
158501,0
332145,0
309720,1
328,0
31955,0
88832,0
346668,0
269071,0
260570,0
192020,0
41296,0
8196,0
374175,0
82376,0
249121,0
106781,0
361050,0
177956,0
254381,0
255295,0
277973,0
140717,0
321255,0
121736,0
378968,0
75962,0
196287,0
290230,0
96786,1
376703,0
337472,0
332440,0
124088,0
322918,0
76415,0
184086,0
51935,1
371824,0
180615,0
371170,0
129932,0
207010,0
181742,0
144599,0
43543,0
122219,0
199681,1
251597,0
234750,0
260636,0
280082,1
35227,0
32072,0
9764,0
97015,0
100631,0
249721,1
162211,0
380737,0
206087,0
115522,1
355865,0
144060,0
173372,0
55247,0
93531,0
206506,0
116768,0
158634,0
137813,0
263862,0
292170,1
281227,0
309125,0
73048,0
12092,0
331249,1
7240,1
170557,0
368417,0
154827,0
273581,0
103597,0
29386,0
97479,1
313727,1
337364,0
273928,0
370208,1
33063,0
87865,0
342919,0
15663,0
224048,0
159529,0
297864,0
274748,0
359007,0
108328,0
63508,0
376339,0
17469,0
218189,0
226394,0
269110,0
66674,0
276535,0
47637,0
276747,0
281616,0
15323,1
348989,1
10551,0
160420,0
3379,0
344204,0
358561,0
102647,0
51554,0
61886,1
347640,0
167959,0
328164,0
324313,0
171640,0
290523,1
34728,0
92435,0
68121,0
364522,1
346476,0
207680,0
348066,0
312937,0
311724,0
166370,0
248760,1
127077,0
39326,0
3409,0
76288,0
209092,1
289047,1
263141,0
353493,0
110757,0
369413,0
1639,0
130129,0
121531,1
37930,0
375340,0
328852,0
233127,0
117841,0
23914,0
218219,0
147499,0
381080,0
310610,0
138427,0
138777,1
237452,0
1151,0
363853,0
70814,1
223648,0
310561,0
98256,0
227338,0
187391,0
146792,1
262274,0
44825,0
204325,0
44830,0
34427,0
360832,0
338491,0
254938,0
338787,0
90274,0
361906,1
29526,0
201266,0
185775,0
129356,0
9874,0
176775,0
109211,0
168851,1
264410,1
324108,0
334809,0
269522,1
225401,0
11604,0
365819,0
98843,0
288384,1
235503,0
107453,0
96750,0
34697,0
3020,0
342820,0
70213,0
30962,0
359001,0
43384,0
127230,0
52193,0
74024,0
167401,0
243508,0
109226,0
92005,0
208213,0
320007,0
75852,0
363401,0
321178,0
279305,0
152301,0
261763,0
148132,1
306411,0
241232,0
230144,0
358844,0
143107,0
344717,0
189047,0
330721,1
210180,0
202300,0
128158,0
278975,0
61764,1
306304,0
24039,0
172717,0
103115,0
301338,0
267448,0
352045,0
370461,0
138374,0
53597,0
51851,0
286930,1
9539,0
43865,0
112222,0
172430,0
280214,0
14571,0
263912,0
226100,0
121287,0
6219,0
73329,0
173496,0
48752,0
146586,0
14751,0
365574,1
158983,0
100565,0
121050,0
285740,0
129660,0
209197,0
10708,0
339863,0
289371,0
50809,0
63627,0
201566,0
121490,0
368932,0
250202,0
158283,0
1508,0
142044,0
353377,0
150641,1
118903,0
370304,0
206172,0
105572,0
307317,0
151636,0
145571,0
260998,0
135499,0
348694,0
8096,0
227086,0
112703,0
193476,0
295481,0
106270,0
185852,0
365169,0
301082,0
38666,0
67565,0
319173,0
142957,0
35345,0
323480,0
199218,0
263588,0
193298,0
44224,0
239856,0
92105,0
352921,0
43456,0
37852,0
370146,0
230387,1
369722,0
152622,0
315466,0
330925,0
96942,1
310667,0
63522,0
42061,0
329233,0
310038,0
100010,0
166851,0
350204,0
97860,0
227148,0
376987,1
246117,0
289457,1
118485,0
6657,0
370430,0
44560,0
283399,1
35361,0
127682,0
81261,0
197005,0
200281,0
204397,0
9277,0
227242,0
3,0
58573,0
226833,0
255586,0
342798,0
15625,0
59715,0
292672,0
368569,0
11345,0
104611,0
269201,1
194395,0
199509,0
364949,0
275697,0
311565,0
197464,0
138024,0
134794,0
357531,0
137709,0
342263,0
5467,0
318758,0
267744,0
15158,0
225181,0
304459,1
316409,1
338006,1
169634,0
369300,0
180472,0
327822,0
65266,0
293721,0
79035,0
367940,0
143959,0
205489,0
321425,0
861,0
278526,0
272842,0
217852,1
203491,0
255351,0
118528,1
354267,1
7878,0
70662,0
221104,0
19183,0
220241,0
30166,0
252465,1
24389,0
183547,0
248083,0
156084,1
46358,0
212398,0
353068,0
251490,1
374659,0
266935,0
130534,0
343830,0
168701,0
336052,0
238318,1
57084,0
358061,0
227213,0
250627,0
22554,0
290312,0
187549,0
338513,1
318932,0
223230,0
353666,0
249031,0
311147,0
172446,0
203506,0
167072,1
363058,0
344247,0
236670,0
111904,1
161923,0
63480,0
256407,0
125648,0
364766,0
295733,0
90922,1
150140,0
128322,0
88551,0
79441,1
110093,0
324099,0
297414,0
132591,0
242982,0
14099,0
307431,0
169527,0
129490,0
241225,0
84862,1
70826,0
206900,0
294258,0
65119,0
113455,0
60304,0
17804,0
322230,0
362637,0
168886,0
280640,0
203973,0
336120,1
347151,0
74094,0
231397,1
324312,0
140066,1
257653,0
353082,0
298274,0
58300,0
175346,0
138995,0
9579,0
143100,0
5860,0
319619,0
376087,0
119580,0
222346,0
240422,0
118125,0
103907,0
196116,0
114729,0
1520,0
373486,0
243033,0
298693,0
9736,0
190190,0
117140,0
350961,0
257298,0
328310,0
247190,0
96902,0
231882,0
10128,0
313422,0
106473,0
121898,0
178184,0
342850,0
180754,1
205523,1
306921,0
277962,1
99124,0
218506,0
349290,0
88682,0
62715,0
272029,0
260624,1
79101,0
20275,0
73934,0
248794,1
331636,0
370868,0
110234,0
113964,0
232896,0
67839,0
173595,1
10702,0
40808,0
109473,0
199980,1
274250,0
169534,0
127079,0
70067,0
373886,0
342287,0
246564,0
216979,0
317137,0
201535,0
138750,0
348615,0
286948,0
338458,0
14821,1
71084,0
54676,0
162467,1
33235,0
220220,0
170065,0
347479,0
179928,0
88436,0
366295,0
194848,0
43052,0
310153,0
537,0
137273,0
316330,0
53918,0
344457,0
67157,0
331001,1
82087,0
161059,0
321399,0
170409,0
269646,0
248092,0
294298,0
118743,0
252841,0
372604,0
197814,0
153495,0
170835,0
291121,0
275220,0
337291,0
19566,0
288315,0
366004,0
141876,0
111128,0
152134,0
352146,0
146257,0
75547,0
377623,0
332302,0
228272,0
323285,0
380857,0
80585,0
7096,0
195524,0
50576,1
317807,1
153458,0
237658,0
107806,0
146799,1
133125,1
85125,1
117692,0
324393,0
198796,0
45310,0
245882,0
258112,0
13205,1
55226,0
157571,0
205856,1
198340,0
167985,0
151949,0
16171,1
338858,0
135148,0
167575,0
289768,0
59645,0
206504,0
273720,0
306504,0
68010,0
280354,0
178014,0
175385,0
228711,0
147705,0
336175,0
63880,0
197906,0
112301,0
266503,0
265259,0
314270,0
65514,0
54865,0
238138,0
25020,0
6870,0
165986,0
58888,0
321186,0
200039,0
313980,0
266952,0
185563,0
251884,0
206910,1
362121,0
178226,0
147977,0
810,0
350331,0
373966,0
199047,0
76098,0
56171,1
49365,0
301903,0
167637,0
177300,0
286501,0
4533,0
146446,0
175221,0
304190,0
299287,0
186094,0
242527,0
132387,0
210682,0
1615,0
70197,0
278620,0
33643,0
99377,1
207872,0
124004,0
62297,0
176730,1
144701,0
71690,1
152037,0
161084,1
20103,0
32796,0
220899,0
128538,0
249818,0
309188,0
224807,1
76110,0
39048,1
379056,0
364561,0
78358,0
315665,0
112104,0
128647,0
36994,1
372286,0
132462,0
252811,0
308316,0
150769,0
351991,0
9357,0
229977,0
356668,0
34382,0
112547,0
203500,1
13947,0
207664,1
46576,0
157782,0
321967,0
294014,1
31137,0
28591,0
215706,1
150708,0
350769,0
187644,0
222893,0
323370,0
143403,0
339267,1
325157,0
351488,0
336278,0
368662,1
271924,0
323271,0
203601,0
57214,0
368073,0
228264,0
89685,0
224923,0
202443,0
143804,0
102716,0
358309,0
54148,0
115392,0
1261,0
51316,0
178171,0
154400,0
325011,0
100167,0
145587,0
4079,0
201075,1
98340,1
167020,0
258404,0
227601,0
293189,0
263461,0
282437,0
50456,0
323251,0
238003,0
188182,0
253398,1
83978,0
114140,0
362764,0
243726,0
214128,0
343660,0
141233,0
98309,0
368481,0
345621,0
330826,0
279277,0
216502,0
286274,0
177162,0
254764,0
122351,0
136087,0
187054,0
188992,0
367455,0
297259,0
306552,0
123165,0
5409,0
296593,0
225545,0
38327,1
292691,0
27853,0
351533,0
376691,0
113376,0
272780,0
66930,0
13515,0
198426,0
354745,0
45685,0
94548,1
62797,0
23191,0
171018,0
1158,1
153776,0
242502,0
142948,0
93406,0
117516,0
182893,0
9835,0
320937,0
27221,0
53644,0
356075,0
186424,1
102055,1
343952,0
32119,0
127527,0
332046,0
78741,0
314050,0
130282,0
338730,0
22115,0
247330,0
380039,0
61352,0
278928,0
177549,0
342041,0
296996,0
169317,0
22930,0
339774,0
146688,0
81119,0
50552,0
69377,0
35042,1
51837,0
364289,0
16656,0
224502,0
43810,0
10957,0
225810,0
197313,0
183128,0
334559,1
245717,0
304490,1
192211,1
28970,1
140889,0
3962,0
98274,1
119082,0
125762,0
344745,0
264997,0
254314,1
302637,0
174685,0
259421,0
250511,0
62839,0
113009,0
66481,0
355107,0
245286,0
49942,0
176698,0
270635,0
158195,0
24722,0
159113,0
124878,0
167289,0
83840,0
355664,0
186440,0
53502,0
264356,0
91250,1
274103,0
2598,0
358510,0
8143,0
342026,0
198583,0
329577,1
103915,0
177048,1
272639,0
109099,0
139601,0
41609,0
40357,1
49333,0
371547,0
369960,0
134651,0
278415,0
123442,0
112528,0
197526,0
85727,0
117526,0
234549,0
348326,0
148213,0
103102,1
329444,1
291816,0
30392,0
103725,0
63867,1
172785,0
353189,0
115699,1
54306,1
337349,0
352945,0
375279,0
365027,0
196962,0
357755,0
86064,0
269739,0
25572,0
208813,0
120831,0
326981,1
137666,0
114809,0
270757,1
228489,0
92034,1
292116,0
336074,0
308921,0
170629,0
373925,0
106404,0
3185,1
108039,0
45225,0
109073,0
291341,0
283251,0
228399,0
138839,1
32705,0
168895,0
341480,0
288091,0
282129,0
277914,0
86319,0
45677,0
77257,1
213720,0
221838,0
60574,0
310384,0
299373,1
195416,0
102078,0
254122,0
82766,1
360965,0
73080,0
10004,0
114458,0
232389,0
27714,0
124215,0
62322,0
102306,1
158185,0
158904,0
131172,0
223211,0
70827,0
359558,0
263585,0
179463,0
345779,0
15243,1
292782,0
278206,0
340867,1
69774,0
196007,0
73725,0
199645,0
218218,1
377162,0
75485,0
316165,0
260493,0
360960,0
175872,0
365278,0
17817,0
155189,1
51933,0
273128,0
369506,0
126051,0
298107,0
92873,0
165113,0
218033,0
380439,0
302722,0
297868,1
133001,0
371875,0
260080,0
130002,0
178929,0
1303,0
235977,0
352151,1
189104,0
85385,0
213760,1
247160,0
208471,0
241321,0
350191,0
256362,0
156395,1
335756,0
346913,0
373130,0
178276,0
220384,0
254870,0
371968,0
204391,0
71014,0
58752,0
14787,0
55130,0
53098,1
222289,0
293438,0
161638,0
272158,0
244560,0
250243,0
339636,1
215043,0
222151,1
220990,0
11997,1
241997,0
333220,0
347661,0
184443,0
18868,0
224729,0
319764,0
252461,0
29796,0
96596,0
204311,0
281755,1
319767,0
1501,0
291896,0
302893,0
